0.01771,3.1047,-0.027429,363.95,0.96032,-22,185.63,19.256,1.3451,0.081046,1
0.095392,3.1362,0.0049275,405.27,0.88811,48,225.7,17.645,1.5081,2.9427,1
0.014175,3.1274,-0.0094247,369.66,0.97613,24,187.6,11.91,1.4439,2.8125,1
-0.034129,3.1415,-8.7835e-05,433.83,1.0444,-16,207.6,19.248,1.4548,0.82055,1
-0.068009,3.1109,-0.0073839,386.11,1.0863,-28,175.28,11.471,1.6435,0.43654,1
0.041985,3.1331,0.0014475,386.66,0.94867,0,203.04,7.9428,1.5987,0.49714,1
-0.046273,3.1261,-0.0072095,409.68,1.0561,-24,192.49,6.5628,1.5313,1.4725,1
-0.025404,3.1355,0.00057323,400.23,1.0333,0,192.98,5.4256,1.6806,0.81785,1
-0.06941,3.1265,0.00068761,393.42,1.0934,-24,178.57,7.2509,1.6078,1.0558,1
-0.026238,3.1303,0.0097276,405.58,1.0405,-34,195.44,9.5496,1.5289,1.3846,1
-0.094928,3.135,-0.00072181,382.61,1.1284,-40,166.79,9.8695,1.6162,0.51304,1
0.017926,3.1369,-0.0025175,390.65,0.97583,-8,199.02,10.066,1.5004,1.048,1
-0.054695,3.1236,-0.015435,409.08,1.062,-30,190.08,7.3984,1.5025,0.20713,1
0.04388,3.1304,0.0055254,407.9,0.94881,22,214.13,7.2656,1.7012,0.60802,1
-0.06569,3.1305,-0.0058917,391.86,1.0835,-36,178.72,8.4106,1.5407,3.0995,1
-0.051358,3.1317,0.0080841,404.12,1.0734,-32,188.43,8.8965,1.5362,2.4935,1
-0.056207,3.1322,0.0050898,385.12,1.078,-16,177.72,6.591,1.603,2.2425,1
0.04652,3.1332,0.004034,394.3,0.94475,18,207.99,8.8569,1.4971,1.6672,1
-0.046927,3.1403,-0.00044673,410.61,1.0613,-28,192.79,8.0193,1.6585,0.86121,1
0.0049898,3.1255,0.0082483,403.22,0.99889,-2,202.07,6.2852,1.6486,2.0417,1
-0.0351,3.1327,0.005248,386.24,1.0494,-30,183.56,7.7005,1.4402,0.83675,1
-0.024783,3.1335,-0.0014162,399.51,1.0312,-14,192.78,7.3944,1.5288,1.3921,1
-0.032594,3.131,0.0042817,388.46,1.0454,-8,185.29,8.3781,1.5123,1.3414,1
0.05618,3.1248,-0.0052215,404.01,0.92747,22,215.27,7.5678,1.518,1.7211,1
-0.028415,3.1321,0.0064588,402.86,1.0412,-28,193.54,9.2582,1.6844,0.71306,1
-0.035116,3.1311,-0.0105,401.35,1.0389,-20,191.11,9.4072,1.5863,2.0565,1
-0.043702,3.1291,-0.007292,387.66,1.0525,-34,182.12,8.9518,1.4831,3.0084,1
-0.053378,3.1208,0.00042949,394.74,1.0711,-28,183.24,6.2618,1.579,0.4815,1
0.002555,3.1303,-0.0056936,392.58,0.99312,-14,196.14,8.0416,1.4546,2.2844,1
0.0095069,3.1244,0.012913,409.48,0.9961,16,206.33,8.6682,1.5823,2.044,1
-0.033983,3.1365,0.0027884,398.45,1.0462,-32,189.94,8.0593,1.6209,0.017546,1
-0.013436,3.1207,0.0055758,393.55,1.021,-12,192.64,7.1191,1.5458,1.639,1
-0.030771,3.122,-0.0015557,386.52,1.0392,-20,184.79,10.24,1.5039,2.3054,1
-0.011428,3.1179,0.006535,389.08,1.019,-2,190.9,7.4915,1.6837,1.3259,1
-0.031165,3.1361,0.0040328,398.78,1.0432,-16,190.81,8.8152,1.4739,1.0138,1
-0.027296,3.1378,0.0016486,407.16,1.0365,0,195.97,6.4398,1.6218,0.23336,1
-0.070189,3.1381,-0.0027443,396.07,1.0917,-38,179.71,7.5188,1.6625,0.2684,1
-0.046732,3.1374,-0.0030932,401.26,1.0593,-26,188.16,6.1429,1.5276,1.4227,1
-0.038428,3.1348,-0.0029217,387.27,1.0483,-26,183.24,8.6736,1.4999,2.2931,1
0.023033,3.139,-0.0015982,386.12,0.97009,0,198.03,6.3208,1.6852,2.8415,1
-0.020843,3.1287,-0.0030374,407.42,1.025,-16,197.72,6.408,1.4918,1.2147,1
-0.052262,3.1361,0.00086017,401.8,1.0695,-14,187.05,7.56,1.6317,1.9653,1
-0.046302,3.1387,-0.0018947,389.56,1.0595,-16,182.42,6.1677,1.7611,1.5128,1
-0.030372,3.1292,-0.008885,402.39,1.0337,-26,192.82,9.6089,1.3644,1.4153,1
-0.054889,3.1373,0.0012045,386.81,1.0733,-24,178.9,8.4245,1.5832,0.10722,1
0.047282,3.1331,-0.0011987,385.15,0.94068,-4,203.61,8.4573,1.6491,0.21196,1
-0.0098216,3.1343,-0.0013949,412.67,1.0117,-12,203.1,9.6261,1.4291,0.42383,1
-0.026018,3.113,0.024192,401.25,1.0502,2,193.33,7.1961,1.6226,1.3658,1
-0.055521,3.1362,0.002297,390.76,1.075,-20,180.71,8.1505,1.7134,2.9573,1
-0.058359,3.1398,-0.0014078,404.46,1.0763,-48,186.85,7.106,1.3923,1.5555,1
-0.086808,3.1229,-0.0064618,382.73,1.1131,-42,168.89,8.6297,1.6391,0.0022744,1
0.048835,3.1291,-0.0030966,387.21,0.9376,10,205.03,8.9268,1.5188,0.26337,1
-0.02778,3.131,-0.0014599,409.43,1.0352,-14,196.99,6.1929,1.5566,0.25864,1
0.02252,3.1378,-0.001825,407.85,0.97057,2,208.77,8.8692,1.6843,2.4354,1
-0.06573,3.1329,-0.0075942,389.9,1.0823,-24,177.73,7.8204,1.5427,1.7985,1
-0.050609,3.1372,-0.0039904,406.87,1.064,-38,190,6.2439,1.5508,2.43,1
-0.060837,3.1401,0.00017237,383.14,1.0807,-26,175.57,7.4794,1.6794,1.5218,1
0.013727,3.1255,-0.00579,395.02,0.97895,2,200.16,9.3266,1.5958,0.072233,1
-0.0047439,3.1321,-0.0068815,406.61,1.0017,-14,201.34,5.5411,1.5693,0.56915,1
-0.019315,3.1358,-0.0032152,410.85,1.0228,-12,199.81,7.423,1.5368,3.0856,1
-0.018189,3.1339,-0.0026037,382.54,1.0218,-22,185.94,8.8797,1.5114,0.81884,1
-0.045194,3.123,-0.012973,399.91,1.0508,-28,187.88,6.2871,1.5809,2.8481,1
-0.047726,3.1344,0.003775,384.9,1.0654,-20,179.73,8.5691,1.6002,2.4838,1
0.032397,3.1253,-0.0073417,402.79,0.95488,12,208.71,4.4022,1.5447,0.051017,1
-0.022976,3.1295,0.0050955,408.77,1.0332,-16,197.85,6.6331,1.7399,2.1022,1
-0.019671,3.1268,0.013653,399.7,1.0345,-18,194.14,6.4425,1.6659,1.791,1
-0.03771,3.1238,0.017247,385.86,1.0611,-30,182.72,10.287,1.3802,1.6098,1
-0.051662,3.132,0.00092179,399.52,1.0689,-28,186.06,6.0821,1.495,2.7452,1
0.023733,3.1376,-0.0027252,389.75,0.96851,-2,200.02,7.7834,1.579,1.4458,1
0.052705,3.1249,-0.0085222,407.32,0.92965,28,216.06,6.1852,1.5436,2.1375,1
-0.03285,3.1324,-0.00747,398.68,1.0379,-22,190.35,9.012,1.717,1.8073,1
-0.022783,3.1121,-0.0056172,391.42,1.026,-4,189.24,8.8686,1.5387,1.9442,1
-0.040307,3.1339,0.0015707,381.56,1.0539,-28,179.92,10.442,1.4889,3.0987,1
-0.03918,3.1326,-0.0034356,390.68,1.049,-12,184.76,6.6497,1.723,1.6709,1
-0.018939,3.1341,-0.0065434,391.81,1.0202,-14,190.38,8.1849,1.5268,1.3863,1
0.002656,3.1352,-0.0041048,407.2,0.99401,6,203.48,5.4776,1.6342,2.1491,1
-0.027121,3.135,0.0049094,394.19,1.0385,-20,189.53,7.4385,1.5817,1.765,1
-0.0049011,3.1221,-0.010573,394.47,0.99951,-8,195.23,7.9715,1.6137,1.877,1
-0.036852,3.1321,-0.0019081,387.79,1.0469,-28,183.9,6.7417,1.4999,0.68144,1
0.010327,3.1098,0.0072362,388.66,0.99141,0,196.13,6.7264,1.7828,2.6838,1
-0.015771,3.1379,-0.00068936,402.94,1.0199,-10,196.74,7.649,1.5269,0.45484,1
-0.047821,3.1365,-0.0040334,400.15,1.0602,-8,187.33,7.194,1.6731,2.9477,1
-0.025253,3.1378,-0.0017839,392.01,1.0315,-12,188.91,5.2546,1.6446,2.1063,1
-0.018097,3.1367,-0.0025472,403.01,1.0217,-20,196.2,7.2425,1.4181,2.6044,1
-0.01991,3.1245,0.013343,385.37,1.0346,-28,186.92,5.9433,1.4651,0.56127,1
0.06896,3.119,0.016094,385.31,0.92482,14,209.11,7.935,1.671,2.3779,1
-0.0021142,3.1236,0.0073125,411.03,1.0074,-14,204.2,9.223,1.4274,0.090769,1
-0.041159,3.1376,-0.0029921,403.43,1.0519,-14,190.63,5.9251,1.634,1.337,1
-0.041175,3.1091,-0.013416,393.4,1.0453,-12,185.63,7.219,1.666,2.8972,1
-0.035532,3.1351,-0.0026955,403.92,1.0446,-30,192.29,5.8733,1.4237,0.81746,1
-0.06776,3.1392,0.001429,383.08,1.0912,-40,173.82,7.6987,1.567,0.54215,1
0.019319,3.127,0.0057508,391.56,0.97919,-4,199.83,8.4595,1.5993,0.21859,1
0.017166,3.1368,-0.003464,408.86,0.97619,-8,207.94,7.0055,1.5229,1.0135,1
0.01652,3.1238,0.016635,403.53,0.98955,4,205.11,8.4254,1.6172,1.9182,1
-0.084178,3.1097,0.00331,390.94,1.1169,-18,173.64,8.1207,1.599,0.56084,1
-0.064746,3.1358,0.004748,406.61,1.0894,-48,186.33,5.7279,1.4662,0.84314,1
-0.065468,3.1232,0.01434,382.59,1.0976,-28,174.14,8.248,1.6785,1.9834,1
0.020698,3.1323,-0.0050921,391.8,0.97075,4,200.28,9.2456,1.504,0.27506,1
-0.0078904,3.1387,-0.0011887,404.14,1.0093,-16,199.31,5.5381,1.5155,1.7275,1
-0.0093384,3.1343,-0.0047125,411.04,1.009,-2,202.4,10.032,1.6225,0.39019,1
-0.024604,3.139,7.2804e-05,384.71,1.0319,-18,185.42,10.499,1.5155,0.69916,1
-0.042403,3.1393,-0.00049063,403.55,1.0552,-28,190.39,4.9228,1.5801,3.1082,1
-0.085977,3.1328,-0.0041948,387.04,1.1132,-42,171.25,8.9458,1.6705,1.052,1
0.063469,3.1355,-0.0057144,399.78,0.91882,20,214.98,6.1464,1.5642,1.8931,1
-0.00078275,3.1348,0.005253,404.3,1.0044,-20,201.17,9.4165,1.649,0.68996,1
-0.051215,3.1347,-0.0021373,400.65,1.0661,-26,186.74,7.6025,1.6544,1.9543,1
-0.034298,3.1402,-0.00094263,384.86,1.044,-22,183.07,11.237,1.4397,2.5022,1
-0.097174,3.1281,-0.0063535,399.67,1.1279,-32,174.76,7.6297,1.4467,1.2712,1
-0.040466,3.1106,-0.0073534,383.9,1.0485,-14,181.06,8.9613,1.5933,3.1268,1
0.048676,3.1095,0.0048609,411.23,0.94223,26,217.01,4.5299,1.5687,0.69313,1
0.0050467,3.1302,-0.0056532,408.52,0.98999,-24,204.73,9.9765,1.6992,2.575,1
-0.040663,3.1252,-0.011039,390.43,1.046,-20,184.27,7.2116,1.5689,1.2818,1
-0.065944,3.1306,0.001172,380.76,1.0888,-36,173.11,9.3308,1.4717,1.0226,1
-0.051964,3.1335,-0.0016482,397.61,1.0675,-12,185.03,9.0604,1.6593,2.6666,1
-0.054659,3.1378,-0.0028397,389.41,1.0703,-26,180.25,8.9755,1.5762,0.95791,1
0.043045,3.1317,-0.008129,404.75,0.94159,10,212.35,5.3271,1.6027,3.1317,1
0.022205,3.1325,0.0015468,399.1,0.973,-6,204.32,9.0232,1.678,2.2575,1
-0.045381,3.1343,-0.0070857,389.71,1.0549,-2,182.73,10.32,1.5647,3.0052,1
-0.077018,3.1354,-0.0042127,381.61,1.1004,-34,170.77,6.8196,1.6263,2.4777,1
-0.032786,3.1394,0.0016001,393.73,1.0437,-20,187.88,7.1873,1.7478,1.9902,1
-0.014384,3.1313,0.0076645,394.94,1.0235,-12,193.09,6.0493,1.5218,1.2874,1
-0.0047079,3.1322,0.0043535,395.95,1.0088,12,196.01,7.4532,1.6529,1.8552,1
-0.022664,3.116,0.0072013,393.25,1.0343,-20,190.18,6.5922,1.6069,1.8041,1
-0.027129,3.1203,-0.020771,397.54,1.0217,-22,191.21,6.6827,1.5092,2.3475,1
-0.040338,3.1325,0.0071064,381.92,1.0577,-20,180.09,5.1395,1.5171,0.43141,1
0.016327,3.1372,0.0019012,388.29,0.98058,-8,197.44,8.0937,1.7067,1.7391,1
0.021688,3.1346,-0.0059384,405.91,0.96902,4,207.59,8.4971,1.5455,1.8285,1
-0.042555,3.1319,0.0053907,398.04,1.0595,-10,187.59,7.0925,1.6576,3.0029,1
-0.023482,3.127,-0.011804,391.62,1.0227,-10,189.16,7.0959,1.6347,2.5395,1
0.00060428,3.1343,-0.0060376,403.41,0.99539,-22,201.07,6.9082,1.5264,2.3871,1
-0.04755,3.1344,0.00023756,386.01,1.0627,-36,180.33,5.4517,1.4979,1.3025,1
0.05028,3.1259,-0.0081165,391.5,0.9328,12,207.54,9.7592,1.567,3.0072,1
-0.014718,3.1212,-0.018384,407.36,1.0071,-18,199.22,9.0121,1.4908,2.5642,1
-0.022281,3.1224,0.014665,404.7,1.0387,-10,195.99,7.077,1.6691,2.8609,1
-0.047715,3.1396,-0.00028374,391.06,1.0625,-8,182.81,9.6089,1.5716,2.8622,1
-0.031398,3.1248,-0.0040363,406.05,1.0383,-32,194.39,5.3069,1.4653,1.8328,1
-0.052651,3.1278,-0.0073695,382.59,1.0646,-42,177.35,7.5904,1.6231,1.8191,1
0.030794,3.1379,-3.9839e-05,398.11,0.96148,-2,205.97,9.3615,1.5951,2.779,1
0.017418,3.1348,-0.0012174,403.58,0.97726,-6,205.36,5.7192,1.4837,0.61758,1
-0.038695,3.1363,0.0044932,404.68,1.0536,-10,191.88,11.636,1.551,0.58465,1
-0.060359,3.13,5.7136e-05,387.09,1.0803,-22,177.67,12.039,1.514,1.6012,1
-0.029392,3.1283,0.004061,405.8,1.041,-30,194.77,6.1942,1.4889,2.5544,1
-0.067857,3.1307,-0.010518,384.9,1.0833,-38,174.71,8.9102,1.7764,0.39558,1
0.0090493,3.1247,0.0074471,400.31,0.99321,2,201.63,8.0923,1.5314,0.12641,1
-0.0035447,3.135,0.00085426,402.17,1.0051,-14,199.41,8.1764,1.5093,1.1164,1
-0.013459,3.1314,0.006485,404.78,1.0216,-16,198.24,6.6008,1.6625,1.8217,1
0.0046269,3.1364,-0.0033119,386.88,0.99202,-4,193.81,10.349,1.5092,1.9919,1
-0.08032,3.117,-0.024224,398.61,1.0915,-28,178.45,5.2661,1.5437,0.2743,1
-0.041712,3.1325,0.0051504,385.24,1.0582,-18,181.41,8.2164,1.7204,0.94086,1
0.018289,3.1252,-0.0063509,405.76,0.9729,4,206.67,5.9579,1.6072,2.2726,1
0.0067187,3.1357,-0.0042439,403.76,0.98879,-14,202.78,10.559,1.7149,0.025144,1
-0.053925,3.1289,0.0023784,391.83,1.073,-24,181.65,6.8935,1.539,2.6662,1
-0.059205,3.1299,-0.0062798,385.92,1.0743,-18,177.37,11.475,1.4687,1.0647,1
-0.076237,3.1275,-0.010566,398.73,1.0951,-20,179.53,9.1061,1.5684,2.978,1
-0.019877,3.1388,-0.0002053,387.74,1.0255,-8,188.12,8.9661,1.6123,3.1323,1
-0.021314,3.138,-0.0019989,409.49,1.0262,-6,198.63,5.6547,1.6294,1.2713,1
0.0028528,3.137,-0.003715,402.8,0.99401,-16,201.33,12.323,1.663,1.229,1
-0.0061578,3.1321,0.00065215,382.58,1.0083,4,188.97,9.3389,1.5548,1.3314,1
-0.090332,3.1221,0.0057794,381.9,1.127,-36,167.58,9.7504,1.5484,0.21764,1
-0.021897,3.1306,0.010192,395.33,1.0351,-8,191.4,8.6499,1.7082,2.1451,1
-0.024148,3.1245,0.001277,392.06,1.0322,-24,189.21,6.0352,1.5642,3.0539,1
0.0045559,3.1397,0.0013992,395.72,0.9951,-4,198.22,5.9306,1.6837,1.1618,1
-0.028279,3.125,0.014177,398.63,1.0463,-30,191.46,8.2496,1.5585,1.8963,1
-0.036697,3.1354,0.0044377,391.83,1.0509,-18,185.96,7.4782,1.4268,1.4388,1
-0.074617,3.1173,-0.013671,379.92,1.0909,-26,170.53,5.9088,1.6272,1.4739,1
-0.03388,3.1288,-0.0085755,391.45,1.0386,-16,186.48,8.1373,1.7016,2.4024,1
-0.0032475,3.1102,-0.012236,396.03,0.99632,2,196.43,5.0686,1.6119,0.86953,1
-0.029678,3.1218,-0.0097855,393.82,1.0323,-8,188.71,6.0346,1.6282,1.1448,1
-0.0087995,3.137,0.0034338,390.85,1.0135,-14,192.44,7.6051,1.444,1.4826,1
0.030197,3.1237,0.0048729,399.31,0.96507,-10,206.42,8.0886,1.5294,1.791,1
-0.022973,3.1119,0.00034198,382.54,1.0302,-10,184.74,5.8195,1.532,1.9383,1
0.014997,3.1304,-0.0045716,395.02,0.97816,-10,200.48,10.859,1.6336,3.0006,1
0.0013512,3.1259,0.0028362,401.84,1.0001,-16,200.47,8.7307,1.5634,1.7903,1
-0.036077,3.1336,-0.0042383,400.86,1.0443,-6,190.63,4.4956,1.6672,3.0045,1
-0.057791,3.1382,0.00050408,393.22,1.0768,-28,181.38,11.142,1.6979,0.063757,1
-0.030074,3.1277,0.0095064,402.81,1.0456,-26,193.1,5.1215,1.4133,2.2316,1
-0.050034,3.1338,-0.0055132,382.82,1.0622,-40,178.12,7.0446,1.6349,3.0161,1
0.0094006,3.1193,-0.0061458,400.72,0.98413,-16,201.93,8.3391,1.6431,2.8164,1
-0.017397,3.1284,-0.0066886,403.29,1.0181,-10,196.52,4.7272,1.4576,0.047573,1
-0.02767,3.1349,0.0031665,401.43,1.038,-2,193.01,10.024,1.5995,1.1055,1
-0.051343,3.1182,0.013752,385.8,1.0776,-22,179.28,12.391,1.5818,0.74036,1
-0.041407,3.1193,0.018039,404.5,1.0668,-36,191.11,5.4543,1.4581,3.0715,1
-0.035119,3.1376,-0.0032834,386.3,1.0436,-36,183.59,8.8679,1.6954,1.3422,1
0.009666,3.1294,0.0084734,400.26,0.99308,-10,201.76,8.001,1.5553,0.98653,1
0.014055,3.1388,0.0013117,402.9,0.98307,-16,204.18,7.7339,1.4972,2.1535,1
0.00040257,3.1108,0.029854,398.27,1.0189,-4,198.45,8.9925,1.5358,1.1014,1
-0.026152,3.1371,0.0042783,387.55,1.0367,-6,186.45,10.818,1.5395,1.2596,1
-0.059302,3.1376,0.001231,401.25,1.0794,-38,185.01,6.1743,1.5016,0.31817,1
-0.033707,3.1213,-0.0022368,385.57,1.0427,-32,183.58,7.1534,1.7247,2.9172,1
0.030203,3.1391,0.0013543,404.44,0.96307,6,208.98,6.9377,1.5591,2.9237,1
-0.0025811,3.13,0.0099348,399.84,1.0097,-16,198.49,10.897,1.6856,1.1226,1
-0.055485,3.1334,-0.00017024,394.42,1.0733,-20,182.55,8.5142,1.5843,1.7238,1
-0.015797,3.1338,0.0012802,389.77,1.0212,4,190.15,11.172,1.5148,2.9027,1
-0.076687,3.1353,0.0036169,398.96,1.1054,-30,179.52,6.0531,1.554,2.9493,1
-0.014402,3.1301,0.0003453,387.89,1.0188,-8,189.56,8.1713,1.6777,0.57459,1
0.0035189,3.1338,0.0044581,404.77,0.99836,8,202.48,5.356,1.6505,2.5754,1
0.00024301,3.1358,-0.0020899,399.67,0.99836,-22,199.11,10.173,1.7046,0.1473,1
-0.060628,3.1338,-0.00465,383.37,1.0773,-28,175.74,9.2425,1.4938,1.0951,1
-0.059949,3.1352,0.0059645,386.72,1.0836,-30,177.59,10.436,1.5771,1.5056,1
-0.047617,3.1361,-0.0012437,396,1.0618,-14,185.31,6.4728,1.6654,2.4009,1
-0.067489,3.1315,-0.0091718,392.42,1.0837,-38,178.56,8.7488,1.6433,1.8271,1
-0.024737,3.0744,-0.040373,398.56,1.0059,-14,192.33,8.5676,1.6786,1.3735,1
-0.028329,3.1142,-0.011462,400.59,1.0295,-24,192.43,10.365,1.6777,0.3188,1
0.016366,3.1318,-0.0012081,387.47,0.97856,12,197.04,7.9462,1.4104,2.2687,1
-0.067189,3.1269,-0.00061538,382.68,1.0894,-30,173.76,7.0108,1.6202,0.91494,1
-0.016876,3.1348,0.0060173,391.73,1.0257,-16,190.86,8.6793,1.7086,0.6447,1
-0.028814,3.1139,-0.026262,391.28,1.0204,-18,187.67,4.017,1.6186,2.6482,1
-0.03496,3.1224,0.0017199,392.93,1.047,-14,186.94,9.3393,1.6012,0.069835,1
-0.014755,3.1354,0.006095,392.41,1.023,-24,191.73,8.1125,1.5318,0.51783,1
0.0019085,3.1006,-0.010482,392.32,0.99082,-10,195.86,7.8279,1.5384,0.031289,1
-0.08063,3.1295,-0.0043663,380.77,1.1056,-40,169.44,5.388,1.5895,2.6905,1
0.025781,3.1207,0.0090182,393.25,0.9731,2,202.28,9.4627,1.6226,0.47805,1
0.0055862,3.1401,0.00043077,397.17,0.99318,-4,199.2,4.3543,1.6002,0.352,1
-0.041476,3.1351,0.0021796,397.35,1.0558,-12,187.52,3.7056,1.5801,0.027483,1
-0.013084,3.1355,-0.0048672,396.41,1.0137,-10,194.15,8.5379,1.6184,2.1764,1
-0.0031235,3.133,0.0080948,399.76,1.0092,-16,198.31,8.1989,1.4151,2.3089,1
-0.028608,3.1281,0.0053905,384.63,1.0408,-26,184.38,7.0216,1.5666,0.091233,1
0.027479,3.1302,0.0074794,395.24,0.97012,-2,203.71,9.9295,1.5674,1.8164,1
0.023415,3.1393,-0.00034634,397.34,0.97039,2,203.74,6.1464,1.5786,0.70645,1
-0.026578,3.1377,-0.0038711,397,1.0319,-10,191.07,7.2394,1.6061,1.889,1
-0.073437,3.1367,-0.0022683,389.03,1.0967,-32,175.37,11.058,1.5788,1.2473,1
-0.030993,3.1322,-0.0030397,401.55,1.0384,-34,192.24,4.5469,1.5239,1.2643,1
-0.03209,3.1143,-0.020945,385.07,1.0282,-34,183.74,5.4769,1.7073,2.5572,1
0.01253,3.1297,0.011247,399.56,0.99121,-22,202.13,6.488,1.6416,0.54831,1
0.012742,3.141,0.0003348,402.07,0.98411,-8,203.43,4.6753,1.5274,0.82728,1
-0.012153,3.1206,0.009752,394.54,1.0221,-4,193.45,10.901,1.4896,1.9969,1
-0.033618,3.138,0.0015191,388.88,1.0448,-16,185.25,10.113,1.5538,1.7993,1
-0.020298,3.1315,0.0013855,403.83,1.0272,-32,196.06,5.5652,1.4366,2.7067,1
-0.011225,3.1323,0.0046753,389.12,1.0175,-40,190.97,7.055,1.6763,0.12956,1
0.0054866,3.1372,-0.0023479,405.57,0.99154,-4,203.37,7.8142,1.5355,1.4933,1
-0.016581,3.1367,0.0012883,399.93,1.0222,-24,195.04,9.3319,1.5994,0.076207,1
-0.038904,3.1403,-0.00050821,394.16,1.0505,-16,186.57,5.4018,1.6636,2.6113,1
-0.0081377,3.1372,0.0031537,389.19,1.0125,2,191.77,12.161,1.5613,1.456,1
-0.062401,3.1402,-0.0010437,398.41,1.0821,-28,182.82,6.5312,1.5914,1.2224,1
-0.027745,3.136,-0.0040537,384.24,1.0334,-26,184.4,5.9067,1.6677,1.6092,1
-0.015775,3.1334,0.0075905,404.55,1.0253,-4,197.54,5.867,1.5852,2.7158,1
-0.021153,3.1139,-0.026942,397.2,1.0099,-22,192.54,9.926,1.7976,0.32929,1
-0.038948,3.1197,0.020632,382.71,1.0652,-18,180.83,9.4154,1.5385,2.5185,1
